Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1930/09/07,1930,09,07,BRO193009070,New York Giants,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Ted McGrew,(none),Jim Scott,,,Ernie Quigley;Ted McGrew;Jim Scott,,
1930/09/09,1930,09,09,BRO193009090,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Cy Pfirman,Cy Rigler,(none),Charlie Moran,,,Cy Pfirman;Cy Rigler;Charlie Moran,,
1930/09/10,1930,09,10,BRO193009100,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Charlie Moran,Cy Rigler,(none),Cy Pfirman,,,Charlie Moran;Cy Rigler;Cy Pfirman,,
1930/09/11,1930,09,11,BRO193009110,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Charlie Moran,Cy Pfirman,(none),Cy Rigler,,,Charlie Moran;Cy Pfirman;Cy Rigler,,
1930/09/12,1930,09,12,BRO193009120,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Cy Pfirman,Cy Rigler,(none),Charlie Moran,,,Cy Pfirman;Cy Rigler;Charlie Moran,,
1930/09/13,1930,09,13,BRO193009130,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Charlie Moran,Beans Reardon,(none),Michael Donohue,,,Charlie Moran;Beans Reardon;Michael Donohue,,
1930/09/14,1930,09,14,BRO193009140,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Beans Reardon,Michael Donohue,(none),Charlie Moran,,,Beans Reardon;Michael Donohue;Charlie Moran,,
1930/09/15,1930,09,15,BRO193009150,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Charlie Moran,Beans Reardon,(none),Michael Donohue,,,Charlie Moran;Beans Reardon;Michael Donohue,,
1930/09/16,1930,09,16,BRO193009160,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Bill Klem,Cy Rigler,(none),Cy Pfirman,,,Bill Klem;Cy Rigler;Cy Pfirman,,
1930/09/17,1930,09,17,BRO193009170,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Cy Pfirman,Bob Clarke,Bill Klem,,,Cy Rigler;Cy Pfirman;Bob Clarke;Bill Klem,,
1930/09/18,1930,09,18,BRO193009180,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Pfirman,Bob Clarke,Bill Klem,Cy Rigler,,,Cy Pfirman;Bob Clarke;Bill Klem;Cy Rigler,,
1930/09/20,1930,09,20,BRO193009200,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Beans Reardon,(none),Bob Clarke,,,Ernie Quigley;Beans Reardon;Bob Clarke,,
1930/09/21,1930,09,21,BRO193009210,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Beans Reardon,Bob Clarke,(none),Ernie Quigley,,,Beans Reardon;Bob Clarke;Ernie Quigley,,
1930/09/23,1930,09,23,BRO193009230,New York Giants,Brooklyn Dodgers,Ebbets Field,Dolly Stark,George Magerkurth,(none),Bill Klem,,,Dolly Stark;George Magerkurth;Bill Klem,,
1930/09/27,1930,09,27,BRO193009271,Boston Braves,Brooklyn Dodgers,Ebbets Field,Charlie Moran,Jim Scott,(none),Dolly Stark,,,Charlie Moran;Jim Scott;Dolly Stark,,
1930/09/27,1930,09,27,BRO193009272,Boston Braves,Brooklyn Dodgers,Ebbets Field,Jim Scott,Dolly Stark,(none),Charlie Moran,,,Jim Scott;Dolly Stark;Charlie Moran,,
1930/09/28,1930,09,28,BRO193009280,Boston Braves,Brooklyn Dodgers,Ebbets Field,Dolly Stark,Charlie Moran,(none),Jim Scott,,,Dolly Stark;Charlie Moran;Jim Scott,,
1930/04/25,1930,04,25,BSN193004250,Brooklyn Dodgers,Boston Braves,Braves Field,Beans Reardon,Charlie Moran,(none),Ted McGrew,,,Beans Reardon;Charlie Moran;Ted McGrew,,
1930/04/26,1930,04,26,BSN193004260,Brooklyn Dodgers,Boston Braves,Braves Field,Ted McGrew,Charlie Moran,(none),Beans Reardon,,,Ted McGrew;Charlie Moran;Beans Reardon,,
1930/04/27,1930,04,27,BSN193004270,Philadelphia Phillies,Boston Braves,Braves Field,Charlie Moran,Beans Reardon,(none),Ted McGrew,,,Charlie Moran;Beans Reardon;Ted McGrew,Bill McKechnie ejected by Charlie Moran,
1930/05/21,1930,05,21,BSN193005210,Brooklyn Dodgers,Boston Braves,Braves Field,Bill Klem,Lou Jorda,(none),(none),,,Bill Klem;Lou Jorda,,
1930/05/22,1930,05,22,BSN193005220,Brooklyn Dodgers,Boston Braves,Braves Field,Lou Jorda,Bill Klem,(none),(none),,,Lou Jorda;Bill Klem,,
1930/05/23,1930,05,23,BSN193005230,Brooklyn Dodgers,Boston Braves,Braves Field,Bill Klem,Lou Jorda,(none),(none),,,Bill Klem;Lou Jorda,,
1930/05/24,1930,05,24,BSN193005240,Brooklyn Dodgers,Boston Braves,Braves Field,Lou Jorda,Bill Klem,(none),(none),,,Lou Jorda;Bill Klem,,
1930/05/28,1930,05,28,BSN193005280,Philadelphia Phillies,Boston Braves,Braves Field,Lou Jorda,Bob Clarke,(none),(none),,,Lou Jorda;Bob Clarke,,
1930/05/30,1930,05,30,BSN193005301,New York Giants,Boston Braves,Braves Field,Ernie Quigley,Bob Clarke,(none),Bill Klem,,,Ernie Quigley;Bob Clarke;Bill Klem,,
1930/05/30,1930,05,30,BSN193005302,New York Giants,Boston Braves,Braves Field,Bob Clarke,Bill Klem,(none),Ernie Quigley,,,Bob Clarke;Bill Klem;Ernie Quigley,,
1930/05/31,1930,05,31,BSN193005310,New York Giants,Boston Braves,Braves Field,Bill Klem,Ernie Quigley,(none),Bob Clarke,,,Bill Klem;Ernie Quigley;Bob Clarke,,
1930/06/01,1930,06,01,BSN193006011,New York Giants,Boston Braves,Braves Field,Ernie Quigley,Bob Clarke,(none),Bill Klem,,,Ernie Quigley;Bob Clarke;Bill Klem,,
1930/06/01,1930,06,01,BSN193006012,New York Giants,Boston Braves,Braves Field,Bob Clarke,Bill Klem,(none),Ernie Quigley,,,Bob Clarke;Bill Klem;Ernie Quigley,,
1930/06/03,1930,06,03,BSN193006030,Chicago Cubs,Boston Braves,Braves Field,Lou Jorda,Cy Rigler,(none),Michael Donohue,,,Lou Jorda;Cy Rigler;Michael Donohue,,
1930/06/04,1930,06,04,BSN193006040,Chicago Cubs,Boston Braves,Braves Field,Cy Rigler,Michael Donohue,(none),Lou Jorda,,,Cy Rigler;Michael Donohue;Lou Jorda,,
1930/06/05,1930,06,05,BSN193006050,Chicago Cubs,Boston Braves,Braves Field,Michael Donohue,Lou Jorda,(none),Cy Rigler,,,Michael Donohue;Lou Jorda;Cy Rigler,,
1930/06/06,1930,06,06,BSN193006060,Pittsburgh Pirates,Boston Braves,Braves Field,Bill Klem,Charlie Moran,(none),Bob Clarke,,,Bill Klem;Charlie Moran;Bob Clarke,,
1930/06/07,1930,06,07,BSN193006070,Pittsburgh Pirates,Boston Braves,Braves Field,Charlie Moran,Bob Clarke,(none),Bill Klem,,,Charlie Moran;Bob Clarke;Bill Klem,,
1930/06/08,1930,06,08,BSN193006080,Pittsburgh Pirates,Boston Braves,Braves Field,Bob Clarke,Bill Klem,(none),Charlie Moran,,,Bob Clarke;Bill Klem;Charlie Moran,,
1930/06/10,1930,06,10,BSN193006100,St. Louis Cardinals,Boston Braves,Braves Field,Ernie Quigley,Cy Pfirman,(none),Jim Scott,,,Ernie Quigley;Cy Pfirman;Jim Scott,,
1930/06/13,1930,06,13,BSN193006130,St. Louis Cardinals,Boston Braves,Braves Field,Cy Pfirman,Jim Scott,(none),Ernie Quigley,,,Cy Pfirman;Jim Scott;Ernie Quigley,,
1930/06/14,1930,06,14,BSN193006140,Cincinnati Reds,Boston Braves,Braves Field,George Magerkurth,Ted McGrew,(none),Beans Reardon,,,George Magerkurth;Ted McGrew;Beans Reardon,,
1930/06/15,1930,06,15,BSN193006150,Cincinnati Reds,Boston Braves,Braves Field,Ted McGrew,Beans Reardon,(none),George Magerkurth,,,Ted McGrew;Beans Reardon;George Magerkurth,,
1930/06/16,1930,06,16,BSN193006160,Cincinnati Reds,Boston Braves,Braves Field,Beans Reardon,George Magerkurth,(none),Ted McGrew,,,Beans Reardon;George Magerkurth;Ted McGrew,,
1930/06/17,1930,06,17,BSN193006171,Cincinnati Reds,Boston Braves,Braves Field,George Magerkurth,Ted McGrew,(none),Beans Reardon,,,George Magerkurth;Ted McGrew;Beans Reardon,,
1930/06/17,1930,06,17,BSN193006172,Cincinnati Reds,Boston Braves,Braves Field,Beans Reardon,George Magerkurth,(none),(none),,,Beans Reardon;George Magerkurth,,
1930/07/12,1930,07,12,BSN193007120,Chicago Cubs,Boston Braves,Braves Field,Cy Pfirman,Ernie Quigley,(none),Jim Scott,,,Cy Pfirman;Ernie Quigley;Jim Scott,,
1930/07/13,1930,07,13,BSN193007131,Chicago Cubs,Boston Braves,Braves Field,Ernie Quigley,Jim Scott,(none),Cy Pfirman,,,Ernie Quigley;Jim Scott;Cy Pfirman,,
1930/07/13,1930,07,13,BSN193007132,Chicago Cubs,Boston Braves,Braves Field,Jim Scott,Cy Pfirman,(none),Ernie Quigley,,,Jim Scott;Cy Pfirman;Ernie Quigley,,
1930/07/15,1930,07,15,BSN193007150,Chicago Cubs,Boston Braves,Braves Field,Cy Pfirman,Ernie Quigley,(none),Jim Scott,,,Cy Pfirman;Ernie Quigley;Jim Scott,,
1930/07/16,1930,07,16,BSN193007161,Pittsburgh Pirates,Boston Braves,Braves Field,Cy Rigler,Lou Jorda,(none),Ted McGrew,,,Cy Rigler;Lou Jorda;Ted McGrew,,
1930/07/16,1930,07,16,BSN193007162,Pittsburgh Pirates,Boston Braves,Braves Field,Lou Jorda,Ted McGrew,(none),Cy Rigler,,,Lou Jorda;Ted McGrew;Cy Rigler,,
1930/07/17,1930,07,17,BSN193007170,Pittsburgh Pirates,Boston Braves,Braves Field,Ted McGrew,Cy Rigler,(none),Lou Jorda,,,Ted McGrew;Cy Rigler;Lou Jorda,,
1930/07/18,1930,07,18,BSN193007180,Pittsburgh Pirates,Boston Braves,Braves Field,Cy Rigler,Lou Jorda,(none),Ted McGrew,,,Cy Rigler;Lou Jorda;Ted McGrew,,
1930/07/19,1930,07,19,BSN193007190,Pittsburgh Pirates,Boston Braves,Braves Field,Lou Jorda,Ted McGrew,(none),Cy Rigler,,,Lou Jorda;Ted McGrew;Cy Rigler,,
1930/07/20,1930,07,20,BSN193007201,Cincinnati Reds,Boston Braves,Braves Field,Dolly Stark,George Magerkurth,(none),Bill Klem,,,Dolly Stark;George Magerkurth;Bill Klem,,
1930/07/20,1930,07,20,BSN193007202,Cincinnati Reds,Boston Braves,Braves Field,Bill Klem,Dolly Stark,(none),George Magerkurth,,,Bill Klem;Dolly Stark;George Magerkurth,,
1930/07/23,1930,07,23,BSN193007231,Cincinnati Reds,Boston Braves,Braves Field,Dolly Stark,George Magerkurth,(none),Bill Klem,,,Dolly Stark;George Magerkurth;Bill Klem,,
1930/07/23,1930,07,23,BSN193007232,Cincinnati Reds,Boston Braves,Braves Field,George Magerkurth,Bill Klem,(none),Dolly Stark,,,George Magerkurth;Bill Klem;Dolly Stark,,
1930/07/24,1930,07,24,BSN193007240,St. Louis Cardinals,Boston Braves,Braves Field,Beans Reardon,Bob Clarke,(none),Charlie Moran,,,Beans Reardon;Bob Clarke;Charlie Moran,,
1930/07/25,1930,07,25,BSN193007250,St. Louis Cardinals,Boston Braves,Braves Field,Bob Clarke,Charlie Moran,(none),Beans Reardon,,,Bob Clarke;Charlie Moran;Beans Reardon,,
1930/07/26,1930,07,26,BSN193007261,St. Louis Cardinals,Boston Braves,Braves Field,Charlie Moran,Beans Reardon,(none),Bob Clarke,,,Charlie Moran;Beans Reardon;Bob Clarke,,
1930/07/26,1930,07,26,BSN193007262,St. Louis Cardinals,Boston Braves,Braves Field,Beans Reardon,Bob Clarke,(none),Charlie Moran,,,Beans Reardon;Bob Clarke;Charlie Moran,,
1930/07/27,1930,07,27,BSN193007271,St. Louis Cardinals,Boston Braves,Braves Field,Bob Clarke,Charlie Moran,(none),Beans Reardon,,,Bob Clarke;Charlie Moran;Beans Reardon,,
1930/07/27,1930,07,27,BSN193007272,St. Louis Cardinals,Boston Braves,Braves Field,Charlie Moran,Beans Reardon,(none),Bob Clarke,,,Charlie Moran;Beans Reardon;Bob Clarke,,
1930/07/28,1930,07,28,BSN193007280,Brooklyn Dodgers,Boston Braves,Braves Field,Michael Donohue,Lou Jorda,(none),Cy Rigler,,,Michael Donohue;Lou Jorda;Cy Rigler,,
1930/07/29,1930,07,29,BSN193007290,Brooklyn Dodgers,Boston Braves,Braves Field,Lou Jorda,Cy Rigler,(none),Michael Donohue,,,Lou Jorda;Cy Rigler;Michael Donohue,Bill McKechnie ejected by Lou Jorda,
1930/08/02,1930,08,02,BSN193008021,Philadelphia Phillies,Boston Braves,Braves Field,Charlie Moran,Michael Donohue,(none),Bob Clarke,,,Charlie Moran;Michael Donohue;Bob Clarke,,
1930/08/02,1930,08,02,BSN193008022,Philadelphia Phillies,Boston Braves,Braves Field,Michael Donohue,Bob Clarke,(none),Charlie Moran,,,Michael Donohue;Bob Clarke;Charlie Moran,,
1930/08/03,1930,08,03,BSN193008031,Philadelphia Phillies,Boston Braves,Braves Field,Bob Clarke,Charlie Moran,(none),Michael Donohue,,,Bob Clarke;Charlie Moran;Michael Donohue,,
1930/08/03,1930,08,03,BSN193008032,Philadelphia Phillies,Boston Braves,Braves Field,Charlie Moran,Michael Donohue,(none),Bob Clarke,,,Charlie Moran;Michael Donohue;Bob Clarke,,
1930/08/04,1930,08,04,BSN193008040,Philadelphia Phillies,Boston Braves,Braves Field,Cy Rigler,Michael Donohue,(none),Ted McGrew,,,Cy Rigler;Michael Donohue;Ted McGrew,,
1930/08/05,1930,08,05,BSN193008050,Philadelphia Phillies,Boston Braves,Braves Field,Michael Donohue,Ted McGrew,(none),Cy Rigler,,,Michael Donohue;Ted McGrew;Cy Rigler,,
1930/08/06,1930,08,06,BSN193008060,Philadelphia Phillies,Boston Braves,Braves Field,Ted McGrew,Cy Rigler,(none),Michael Donohue,,,Ted McGrew;Cy Rigler;Michael Donohue,,
1930/09/01,1930,09,01,BSN193009011,Brooklyn Dodgers,Boston Braves,Braves Field,Lou Jorda,Jim Scott,(none),Ernie Quigley,,,Lou Jorda;Jim Scott;Ernie Quigley,,
1930/09/01,1930,09,01,BSN193009012,Brooklyn Dodgers,Boston Braves,Braves Field,Jim Scott,Ernie Quigley,(none),Lou Jorda,,,Jim Scott;Ernie Quigley;Lou Jorda,,
1930/09/02,1930,09,02,BSN193009020,Brooklyn Dodgers,Boston Braves,Braves Field,Ernie Quigley,Lou Jorda,(none),Jim Scott,,,Ernie Quigley;Lou Jorda;Jim Scott,,
1930/09/03,1930,09,03,BSN193009031,New York Giants,Boston Braves,Braves Field,Lou Jorda,Jim Scott,(none),Ernie Quigley,,,Lou Jorda;Jim Scott;Ernie Quigley,,
1930/09/03,1930,09,03,BSN193009032,New York Giants,Boston Braves,Braves Field,Jim Scott,Ernie Quigley,(none),Lou Jorda,,,Jim Scott;Ernie Quigley;Lou Jorda,,
1930/09/04,1930,09,04,BSN193009040,New York Giants,Boston Braves,Braves Field,Ernie Quigley,Lou Jorda,(none),Jim Scott,,,Ernie Quigley;Lou Jorda;Jim Scott,,
1930/09/05,1930,09,05,BSN193009050,New York Giants,Boston Braves,Braves Field,Beans Reardon,Charlie Moran,(none),Michael Donohue,,,Beans Reardon;Charlie Moran;Michael Donohue,,
1930/09/06,1930,09,06,BSN193009061,New York Giants,Boston Braves,Braves Field,Charlie Moran,Michael Donohue,(none),Beans Reardon,,,Charlie Moran;Michael Donohue;Beans Reardon,,
1930/09/06,1930,09,06,BSN193009062,New York Giants,Boston Braves,Braves Field,Beans Reardon,Charlie Moran,(none),Michael Donohue,,,Beans Reardon;Charlie Moran;Michael Donohue,,
1930/09/07,1930,09,07,BSN193009072,Philadelphia Phillies,Boston Braves,Braves Field,Charlie Moran,Beans Reardon,(none),Michael Donohue,,,Charlie Moran;Beans Reardon;Michael Donohue,,
1930/09/10,1930,09,10,BSN193009100,Pittsburgh Pirates,Boston Braves,Braves Field,Beans Reardon,Bob Clarke,(none),Ted McGrew,,,Beans Reardon;Bob Clarke;Ted McGrew,,
1930/09/11,1930,09,11,BSN193009110,Pittsburgh Pirates,Boston Braves,Braves Field,Bob Clarke,Ted McGrew,(none),Beans Reardon,,,Bob Clarke;Ted McGrew;Beans Reardon,,
1930/09/12,1930,09,12,BSN193009120,Pittsburgh Pirates,Boston Braves,Braves Field,Ted McGrew,Beans Reardon,(none),Bob Clarke,,,Ted McGrew;Beans Reardon;Bob Clarke,,
1930/09/13,1930,09,13,BSN193009130,St. Louis Cardinals,Boston Braves,Braves Field,Jim Scott,Lou Jorda,(none),Ernie Quigley,,,Jim Scott;Lou Jorda;Ernie Quigley,,FirstBase: Ernie Quigley 7th inning;ThirdBase: (None) 7th inning
1930/09/14,1930,09,14,BSN193009141,St. Louis Cardinals,Boston Braves,Braves Field,Jim Scott,Ernie Quigley,(none),Ted McGrew,,,Jim Scott;Ernie Quigley;Ted McGrew,Al Spohrer ejected by Jim Scott,
1930/09/14,1930,09,14,BSN193009142,St. Louis Cardinals,Boston Braves,Braves Field,Ernie Quigley,Ted McGrew,(none),Jim Scott,,,Ernie Quigley;Ted McGrew;Jim Scott,,
1930/09/17,1930,09,17,BSN193009171,Cincinnati Reds,Boston Braves,Braves Field,Lou Jorda,Jim Scott,(none),Michael Donohue,,,Lou Jorda;Jim Scott;Michael Donohue,,
1930/09/19,1930,09,19,BSN193009190,Chicago Cubs,Boston Braves,Braves Field,Bill Klem,Dolly Stark,(none),George Magerkurth,,,Bill Klem;Dolly Stark;George Magerkurth,,
1930/09/20,1930,09,20,BSN193009200,Chicago Cubs,Boston Braves,Braves Field,Dolly Stark,George Magerkurth,(none),Bill Klem,,,Dolly Stark;George Magerkurth;Bill Klem,,
1930/09/21,1930,09,21,BSN193009210,Chicago Cubs,Boston Braves,Braves Field,George Magerkurth,Bill Klem,(none),Dolly Stark,,,George Magerkurth;Bill Klem;Dolly Stark,,
1930/09/22,1930,09,22,BSN193009220,Chicago Cubs,Boston Braves,Braves Field,Bill Klem,Dolly Stark,(none),George Magerkurth,,,Bill Klem;Dolly Stark;George Magerkurth,,
1930/04/17,1930,04,17,CHA193004170,Cleveland Guardians,Chicago White Sox,Comiskey Park I,George Hildebrand,Red Ormsby,(none),Bill Guthrie,,,George Hildebrand;Red Ormsby;Bill Guthrie,,
1930/04/19,1930,04,19,CHA193004190,St.Louis Browns,Chicago White Sox,Comiskey Park I,Bill Guthrie,Red Ormsby,(none),George Hildebrand,,,Bill Guthrie;Red Ormsby;George Hildebrand,,
1930/04/21,1930,04,21,CHA193004210,St.Louis Browns,Chicago White Sox,Comiskey Park I,George Hildebrand,Red Ormsby,(none),Bill Guthrie,,,George Hildebrand;Red Ormsby;Bill Guthrie,,
1930/05/17,1930,05,17,CHA193005171,Cleveland Guardians,Chicago White Sox,Comiskey Park I,Bick Campbell,Brick Owens,(none),George Moriarty,,,Bick Campbell;Brick Owens;George Moriarty,,
1930/05/17,1930,05,17,CHA193005172,Cleveland Guardians,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bick Campbell,,,Brick Owens;George Moriarty;Bick Campbell,,
1930/05/18,1930,05,18,CHA193005180,Cleveland Guardians,Chicago White Sox,Comiskey Park I,George Moriarty,Bick Campbell,(none),Brick Owens,,,George Moriarty;Bick Campbell;Brick Owens,,
1930/05/20,1930,05,20,CHA193005201,Cleveland Guardians,Chicago White Sox,Comiskey Park I,Bick Campbell,Brick Owens,(none),George Moriarty,,,Bick Campbell;Brick Owens;George Moriarty,,
1930/05/20,1930,05,20,CHA193005202,Cleveland Guardians,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bick Campbell,,,Brick Owens;George Moriarty;Bick Campbell,,
1930/05/21,1930,05,21,CHA193005210,Detroit Tigers,Chicago White Sox,Comiskey Park I,George Moriarty,Bick Campbell,(none),Brick Owens,,,George Moriarty;Bick Campbell;Brick Owens,,
1930/05/22,1930,05,22,CHA193005220,Detroit Tigers,Chicago White Sox,Comiskey Park I,Bick Campbell,Brick Owens,(none),George Moriarty,,,Bick Campbell;Brick Owens;George Moriarty,,
1930/05/24,1930,05,24,CHA193005240,Detroit Tigers,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bick Campbell,,,Brick Owens;George Moriarty;Bick Campbell,,
1930/06/03,1930,06,03,CHA193006030,New York Yankees,Chicago White Sox,Comiskey Park I,Bill McGowan,Tommy Connolly,(none),Roy Van Graflan,,,Bill McGowan;Tommy Connolly;Roy Van Graflan,,
1930/06/04,1930,06,04,CHA193006040,New York Yankees,Chicago White Sox,Comiskey Park I,Roy Van Graflan,Bill McGowan,(none),Tommy Connolly,,,Roy Van Graflan;Bill McGowan;Tommy Connolly,,
1930/06/07,1930,06,07,CHA193006070,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Bill McGowan,Tommy Connolly,(none),Roy Van Graflan,,,Bill McGowan;Tommy Connolly;Roy Van Graflan,,
1930/06/08,1930,06,08,CHA193006080,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Roy Van Graflan,Tommy Connolly,(none),Bill McGowan,,,Roy Van Graflan;Tommy Connolly;Bill McGowan,,
1930/06/09,1930,06,09,CHA193006090,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Bill McGowan,Roy Van Graflan,(none),Tommy Connolly,,,Bill McGowan;Roy Van Graflan;Tommy Connolly,,
1930/06/10,1930,06,10,CHA193006100,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Roy Van Graflan,Tommy Connolly,(none),Bill McGowan,,,Roy Van Graflan;Tommy Connolly;Bill McGowan,Donie Bush ejected by Roy Van Graflan,
1930/06/11,1930,06,11,CHA193006110,Washington Senators,Chicago White Sox,Comiskey Park I,Bill Dinneen,Dick Nallin,(none),Harry Geisel,,,Bill Dinneen;Dick Nallin;Harry Geisel,,
1930/06/12,1930,06,12,CHA193006120,Washington Senators,Chicago White Sox,Comiskey Park I,Dick Nallin,Bill Dinneen,(none),(none),,,Dick Nallin;Bill Dinneen,,
1930/06/13,1930,06,13,CHA193006130,Washington Senators,Chicago White Sox,Comiskey Park I,Bill Dinneen,Dick Nallin,(none),(none),,,Bill Dinneen;Dick Nallin,,
1930/06/14,1930,06,14,CHA193006140,Boston Red Sox,Chicago White Sox,Comiskey Park I,Dick Nallin,Bill Dinneen,(none),(none),,,Dick Nallin;Bill Dinneen,,
1930/06/16,1930,06,16,CHA193006160,Boston Red Sox,Chicago White Sox,Comiskey Park I,Bill Dinneen,Dick Nallin,(none),Harry Geisel,,,Bill Dinneen;Dick Nallin;Harry Geisel,,
1930/06/17,1930,06,17,CHA193006170,Boston Red Sox,Chicago White Sox,Comiskey Park I,Dick Nallin,Harry Geisel,(none),Bill Dinneen,,,Dick Nallin;Harry Geisel;Bill Dinneen,,
1930/07/05,1930,07,05,CHA193007050,St.Louis Browns,Chicago White Sox,Comiskey Park I,George Hildebrand,Red Ormsby,(none),Bill Guthrie,,,George Hildebrand;Red Ormsby;Bill Guthrie,,
1930/07/07,1930,07,07,CHA193007071,Detroit Tigers,Chicago White Sox,Comiskey Park I,George Hildebrand,Red Ormsby,(none),Bill Guthrie,,,George Hildebrand;Red Ormsby;Bill Guthrie,,
1930/07/07,1930,07,07,CHA193007072,Detroit Tigers,Chicago White Sox,Comiskey Park I,George Hildebrand,Red Ormsby,(none),Bill Guthrie,,,George Hildebrand;Red Ormsby;Bill Guthrie,,
1930/07/08,1930,07,08,CHA193007080,Detroit Tigers,Chicago White Sox,Comiskey Park I,Red Ormsby,Bill Guthrie,(none),George Hildebrand,,,Red Ormsby;Bill Guthrie;George Hildebrand,,
1930/07/09,1930,07,09,CHA193007090,Detroit Tigers,Chicago White Sox,Comiskey Park I,Bill Guthrie,George Hildebrand,(none),Red Ormsby,,,Bill Guthrie;George Hildebrand;Red Ormsby,,
1930/07/12,1930,07,12,CHA193007121,New York Yankees,Chicago White Sox,Comiskey Park I,George Moriarty,Bill McGowan,(none),Brick Owens,,,George Moriarty;Bill McGowan;Brick Owens,,
1930/07/12,1930,07,12,CHA193007122,New York Yankees,Chicago White Sox,Comiskey Park I,Bill McGowan,Brick Owens,(none),George Moriarty,,,Bill McGowan;Brick Owens;George Moriarty,,
1930/07/13,1930,07,13,CHA193007130,New York Yankees,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bill McGowan,,,Brick Owens;George Moriarty;Bill McGowan,,
1930/07/14,1930,07,14,CHA193007141,New York Yankees,Chicago White Sox,Comiskey Park I,George Moriarty,Bill McGowan,(none),Brick Owens,,,George Moriarty;Bill McGowan;Brick Owens,,
1930/07/15,1930,07,15,CHA193007150,New York Yankees,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bill McGowan,,,Brick Owens;George Moriarty;Bill McGowan,,
1930/07/16,1930,07,16,CHA193007160,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,George Moriarty,Bill McGowan,(none),Brick Owens,,,George Moriarty;Bill McGowan;Brick Owens,,
1930/07/17,1930,07,17,CHA193007170,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Bill McGowan,Brick Owens,(none),George Moriarty,,,Bill McGowan;Brick Owens;George Moriarty,,
1930/07/18,1930,07,18,CHA193007180,Philadelphia Athletics,Chicago White Sox,Comiskey Park I,Brick Owens,George Moriarty,(none),Bill McGowan,,,Brick Owens;George Moriarty;Bill McGowan,,
